"Gene.Symbol","log2FoldChange","pvalue","padj"
"Tert",-2.00180162581461,1.6715032626241e-29,1.58168597112625e-27
"Osmr",1.6190340476653,1.68018982405649e-29,1.58333590651274e-27
"Coq10b",-1.61593518138934,1.80158234762838e-29,1.69074425669404e-27
"Iqgap1",2.06891208607826,1.92481534850123e-29,1.79899237797421e-27
"Zfp612",-0.956996211526273,2.30232747478688e-29,2.14304400255162e-27
"Phlda1",-2.77067277252415,2.41915034848976e-29,2.24263104460606e-27
"Mthfr",1.73115883727011,2.68382427601748e-29,2.47791953905176e-27
"Serpina1d",-1.20327966904859,2.72226151603867e-29,2.50327314005088e-27
"Scrn2",-0.910821250729928,3.27229299015545e-29,2.99697355985924e-27
"AI314278",4.52353897095205,3.73142876104393e-29,3.40380931582427e-27
"Gm15411",-0.934697469167258,4.96630630147906e-29,4.51221574522829e-27
"Rbl1",1.76704591446438,5.01376653789826e-29,4.53725975780833e-27
"Gdpd1",2.29607299602761,5.05978371868737e-29,4.56080504761524e-27
"Gck",1.54141607273622,5.55170502144897e-29,4.98451311079306e-27
"Cd1d1",-1.32557468038185,6.49633520573078e-29,5.80976173987021e-27
"H2-Ab1",2.28765617587704,6.53495108777971e-29,5.82146717018814e-27
"Gm3787",-2.70713273343651,7.50148385573886e-29,6.63364181648634e-27
"Ncf2",2.30555158167539,7.50484362487821e-29,6.63364181648634e-27
"Slc43a1",-2.62512211756131,7.72220006576562e-29,6.79941206562876e-27
"Nedd4l",1.428548562966,8.84898172139348e-29,7.76157800601455e-27
"Creb3l3",-0.975359940116204,9.74806242016991e-29,8.51741622574616e-27
"Scube1",3.50863450018741,1.12417009376926e-28,9.78499961389621e-27
"Mpeg1",2.03029942416922,1.15176156444104e-28,9.9870427669498e-27
"Apoa1",-1.07498103761311,1.24966125394431e-28,1.07948957940151e-26
"Plek",2.44374610164477,1.38581998548608e-28,1.19258961392491e-26
"Atg4d",-0.928547301503906,1.67640874694844e-28,1.43723689752478e-26
"Il15ra",-1.08414416431484,1.71715042998313e-28,1.46665226800619e-26
"Gm30692",5.27133692067557,1.73230360367736e-28,1.47407401797993e-26
"Frrs1",0.724923383900974,1.88349799723112e-28,1.59677218687196e-26
"Neb",-1.5103288617026,1.93053628106194e-28,1.63058814405991e-26
"Ctss",2.31120266213464,2.2133023964656e-28,1.8625225517121e-26
"Runx1",2.31634321592002,2.46270475843151e-28,2.06111491459602e-26
"P2ry6",2.18929633564415,2.46737282036709e-28,2.06111491459602e-26
"Nedd9",1.75253722264501,2.57271845105525e-28,2.1412716889166e-26
"Cyth4",2.3683082940698,2.70270261357473e-28,2.24127756736624e-26
"Serpina1c",-1.39150236290824,3.00315037152615e-28,2.48140739937151e-26
"Gm32164",2.4462781394021,3.03927330931217e-28,2.50218872992289e-26
"Slc10a1",-1.54714689581728,3.21571421914773e-28,2.6379267182613e-26
"Sdr42e1",-0.932262382892047,3.42022198266304e-28,2.79563305787206e-26
