"Gene.Symbol","log2FoldChange","pvalue","padj"
"Enho",-1.95131882815119,5.54338738954502e-20,6.1082515475936e-18
"Cpn1",-1.22436343193776,6.28996659941032e-20,6.86386318843112e-18
"Cd14",3.77003407612358,6.30797306231464e-20,6.86386318843112e-18
"Aldh18a1",3.37334544878787,7.0256564528199e-20,7.59730924494375e-18
"Cxcl5",2.95386725014695,7.54348330436048e-20,8.10691631659975e-18
"Dsg1c",-3.89102771291072,9.76676433711444e-20,1.04318630128321e-17
"Capn8",-4.14331612477691,1.04901245151712e-19,1.11361626712885e-17
"Tmem43",1.70761415751445,1.25410604165722e-19,1.32327189001528e-17
"Enc1",2.39047399278095,1.26461235870806e-19,1.32631934729562e-17
"Sox4",4.71839480305794,1.32681915018048e-19,1.38322882662528e-17
"Tedc2",-1.59065344731738,1.52670612440793e-19,1.58214009678227e-17
"Galt",-1.07429801149215,1.63245047273138e-19,1.68171377102091e-17
"Pstpip2",-1.84409179538565,1.64965402574127e-19,1.68943979930327e-17
"Arhgef2",3.13571776771393,1.76651283609969e-19,1.79853733780676e-17
"Ddr1",3.78184144876521,3.08453521736809e-19,3.12219524037084e-17
"Cyp2j9",-2.10211155996644,3.33229868783076e-19,3.35348671416957e-17
"Gm16548",-2.19722971376885,3.59041638747815e-19,3.5924798451721e-17
"Hip1r",-1.54712916361623,3.86702144149309e-19,3.84713390265113e-17
"2310001H17Rik",-1.98538512128632,3.94652662156727e-19,3.90392207281172e-17
"Hsd3b2",-2.35896006855302,5.67655417035398e-19,5.58354848055722e-17
"Mup11",-10.5977719884831,5.82799481530101e-19,5.70030279406688e-17
"Idi1",-4.97488183339453,6.51566175757674e-19,6.3373000670062e-17
"Ddit4l",3.69587738106846,7.01936091248306e-19,6.78928186035167e-17
"Capg",3.11594496201395,7.27904585777989e-19,7.00155736927889e-17
"Neb",-2.53118487176191,7.42729788711494e-19,7.10490418761929e-17
"Cyp39a1",1.60143820819439,8.50868627544009e-19,8.06253328645219e-17
"Gm33724",-4.57733798151683,8.52100014191386e-19,8.06253328645219e-17
"Btc",2.40888915607242,9.76590178348777e-19,9.19050540813633e-17
"Dusp8",4.14885654194598,1.20861739591579e-18,1.13129187434914e-16
"Hsd3b3",-1.76007014814041,1.38178861647808e-18,1.2864673696729e-16
"Susd4",-5.27040289244226,1.77852566237941e-18,1.64149636905903e-16
"Gipc2",4.5876806146309,1.78198054998366e-18,1.64149636905903e-16
"Cyp2a22",5.69633386539834,2.19585868098578e-18,2.01209998084013e-16
"Camk4",-3.4395296887725,2.54656499323366e-18,2.32124065613602e-16
"Lss",-2.76409071686244,2.73105960525979e-18,2.47644519414442e-16
"Hes6",-2.17152619475969,2.85655842745497e-18,2.57682291305653e-16
"Cdc42se1",1.25108332152236,2.97410864243863e-18,2.66903254973487e-16
"Lama3",-3.65212061938497,2.99338186847018e-18,2.67255273487517e-16
"Plekhb2",1.178841858963,3.41344700946749e-18,3.0320465527974e-16
"Slc6a8",2.35766768396343,3.48381659017245e-18,3.07884501700012e-16
"Carmil1",-1.83705451673002,3.5033556667228e-18,3.08047586654767e-16
"Gm4951",-1.49865772477151,4.29918912269881e-18,3.76125038322544e-16
"Gm41963",-1.80242414106625,4.51051868451598e-18,3.92640651487116e-16
"Cand2",4.68009957262277,5.44289460583369e-18,4.71446741729177e-16
"Gne",-1.79121470183542,5.81251494354775e-18,5.00969728550329e-16
"Map4k4",2.53509045941116,6.30711187731124e-18,5.40920284650191e-16
"Mup20",-3.49030348017707,6.34641462603601e-18,5.41622934506309e-16
"Tgm2",1.66143409301478,6.73465052210568e-18,5.71952515072487e-16
"Tmem30a",-0.778943752850231,7.6407542286572e-18,6.45755005441368e-16
"Nr2c1",-1.28178305270346,7.75882127957911e-18,6.52565596509528e-16
"Hc",-1.39272940760017,7.87590955933218e-18,6.59228776096025e-16
"Atp5h",-1.08694523845832,8.18777966864675e-18,6.82053799192057e-16
"Fah",-1.42454082262751,8.46179890607266e-18,7.01523423593929e-16
"Ropn1l",-2.6309301210989,9.89179350045149e-18,8.1619016513204e-16
"Pam",2.03923125583728,1.14574802319114e-17,9.4091854168669e-16
"AI463229",-1.82441708873707,1.47058134541998e-17,1.20201038609211e-15
"Usp2",-2.48916494600082,1.64563849578405e-17,1.33307561147653e-15
"Ptms",-1.38486386706081,1.64624501130072e-17,1.33307561147653e-15
"Dpy19l3",-1.73373967906459,1.71880785328695e-17,1.38539095952434e-15
"App",2.57541623292662,1.75248653935526e-17,1.40602721890207e-15
"Urah",-1.40527563180214,2.26989680255092e-17,1.81279373084456e-15
"Scn5a",4.41802741741511,2.37134517225172e-17,1.88516527163938e-15
"S1pr2",1.62259012478495,2.83270069985184e-17,2.24169632656457e-15
"Dennd5a",0.9672253283399,3.24595254894787e-17,2.55710560530237e-15
"Srd5a1",-2.71798804560839,3.63742808515936e-17,2.84272898400502e-15
"Hsd17b10",-1.57438511005873,3.64117497664055e-17,2.84272898400502e-15
"Ikbip",2.33049934917975,4.22175901309005e-17,3.28128680437043e-15
"Gstk1",-1.45597394788915,4.41595183684153e-17,3.41696539908494e-15
"Atp5md",-0.972988061902684,4.75209437405356e-17,3.66079482532179e-15
"Efna3",-2.90589300116609,5.33086452527809e-17,4.08856173502606e-15
"Shtn1",0.829805888732918,5.36981978126549e-17,4.10037554350141e-15
"Slc29a1",-1.25505975859097,5.5619285665658e-17,4.22852298445024e-15
"Insig2",1.81761688716743,6.38260307946194e-17,4.83135302667098e-15
"Mir22hg",-1.24638412605633,6.89890975164004e-17,5.19956791238325e-15
"Ptpn9",1.46344540563617,6.94900671352662e-17,5.21475029665941e-15
"Chpf",1.8932041832041,7.13564860465417e-17,5.33183013764073e-15
"Sirt7",-1.02996952849274,7.29567029406539e-17,5.42810341109737e-15
"Col4a1",2.4127678440743,8.34727568686425e-17,6.1840880726939e-15
"Crybb3",-3.07098074480526,1.02265241166851e-16,7.5442281725207e-15
"Sec16b",-0.986819906736253,1.10172984882081e-16,8.0932981721394e-15
"Sc5d",-1.93707495003974,1.3272545956672e-16,9.70903466830503e-15
"Tubb2a",3.21092676290632,1.48908843779901e-16,1.08472927623769e-14
"Ndufb10",-1.17754421569353,1.62994358677389e-16,1.18238824357222e-14
"Trem2",5.30773326607592,1.67017252184955e-16,1.20654371806642e-14
"Smo",2.01090622091685,1.72676052013004e-16,1.24226862212661e-14
"Ugt2b38",-5.67856665146985,1.97347712056757e-16,1.41391920448894e-14
"Urad",-1.2309611778634,2.19534501896835e-16,1.56643265492783e-14
"Lynx1",3.34345249864593,2.20459424703519e-16,1.56661166697481e-14
"Slc16a6",1.76191880940257,2.28536835293536e-16,1.61740906604084e-14
"Ier5",1.83287057237094,2.35944021248216e-16,1.66307101616658e-14
"Qdpr",-1.83950374453597,2.43270086764296e-16,1.70779524619612e-14
"Stt3b",0.951274749348864,2.5994297214251e-16,1.817512909639e-14
"Dhcr7",-2.1232311255539,2.75520981431038e-16,1.91872811468575e-14
"Acot2",3.18248856741085,2.77758136443161e-16,1.92660125716153e-14
"Tead1",2.14385999030003,3.01743237350822e-16,2.08466260407849e-14
"H2-T-ps",3.10814394051336,3.05899628397466e-16,2.10502471557307e-14
"Nucb2",2.23022693944713,3.3901394941639e-16,2.32371372414935e-14
"Tmem97",-0.910878192504205,3.53060578306953e-16,2.41050379149963e-14
"Bcor",1.07126031102145,4.18835823341411e-16,2.84841081420858e-14
"Rps6ka1",1.03996222071712,4.38607703721561e-16,2.9712685298803e-14
"Spag7",-1.03690541267927,4.47478329210831e-16,3.01961151610875e-14
"Cox7b",-0.992293936793597,4.52671129821023e-16,3.04285883018688e-14
"Gm40794",-4.51626368176147,4.57893894931241e-16,3.0661279656742e-14
"Scnn1a",-2.87854543983155,4.88134471124364e-16,3.25610005451156e-14
"Vat1",1.11295858419734,5.04451543469001e-16,3.35209976022722e-14
"Spc24",-1.69426176964999,5.18403150859298e-16,3.43171059181003e-14
"Iah1",-1.51693176766965,5.29176814151475e-16,3.48976073271863e-14
"S100a10",0.853503958840832,5.33968669577211e-16,3.5080734103167e-14
"Slc25a1",-1.20617480870617,5.5510268667211e-16,3.63320968983512e-14
"Syt12",2.29531378896736,6.07899457541995e-16,3.96386874749294e-14
"Aadat",-1.80560531965172,6.25387131574384e-16,4.06268282116046e-14
"Gm32202",-2.96284886237406,6.49082373040828e-16,4.20093833258023e-14
"Tmem254a",-1.20772388687997,6.70446990783017e-16,4.32314152204901e-14
"Nop10",-0.929324838557036,6.73041479736445e-16,4.32385688642491e-14
"Rhobtb1",-0.975796279438396,7.37101870351264e-16,4.71799395691746e-14
"Uap1l1",1.58686139415603,7.4478934931433e-16,4.74973720570054e-14
"Mup10",-5.53058027443458,7.6071701094974e-16,4.83360699293247e-14
"Rasl10b",3.23441441432349,8.27853486192522e-16,5.24106516167702e-14
"Ido2",-1.93297817181346,8.32141610602085e-16,5.24912515963127e-14
"Slc25a13",-0.882902044495263,8.44598863439589e-16,5.30847155685316e-14
"Rhbdf1",1.58680843827023,8.74325510557092e-16,5.47554213625862e-14
"Cfhr2",-1.04431393257981,1.16969217181949e-15,7.29904684995606e-14
"Slc2a4rg-ps",-1.31626967836537,1.21569768745315e-15,7.55903454948546e-14
"Maged2",1.88174125097618,1.40682085326014e-15,8.71628151432707e-14
"Tmem200b",2.88198645021487,1.51625450233824e-15,9.36098967578322e-14
"Adrb3",-3.05383880922655,1.5359987616064e-15,9.4493775404832e-14
"Nqo1",2.15745277760862,1.66519577987311e-15,1.0208119199856e-13
"Zfyve21",-1.3421709937677,1.7544041397856e-15,1.06986726120688e-13
"Mblac2",-1.89080976810188,1.7599950961936e-15,1.06986726120688e-13
"Igfals",-1.94699231828934,1.76365252134621e-15,1.06986726120688e-13
"Golm1",3.68778291013731,1.93810326315924e-15,1.17161034068064e-13
"Traf3",1.15924742897503,2.04198859796773e-15,1.2301391519245e-13
"Lama5",3.13716616616379,2.28646285180351e-15,1.37266614654824e-13
"Serpina1a",-1.31334708458569,2.32774396523573e-15,1.39264681906371e-13
"Zranb1",-0.825548366943454,2.44175415157132e-15,1.45101281844238e-13
"Gm11963",-1.6657429585574,2.4419687294866e-15,1.45101281844238e-13
"Gm41018",-2.36265760043756,2.56078788619343e-15,1.51643935709618e-13
"Pcbd1",-1.12993983263249,2.78858193810949e-15,1.64573598449106e-13
"2310039H08Rik",-1.27752635652848,2.92660731208837e-15,1.72135923322495e-13
"Icam1",1.30197081088074,2.93707629441952e-15,1.72170027898464e-13
"Pdia5",-1.26222693858702,3.0202092592203e-15,1.76449138265186e-13
"Dusp4",2.86807124830041,3.11030718664839e-15,1.81105177657353e-13
"Izumo4",-2.28716617550801,3.32934381392327e-15,1.9321291933468e-13
"Slc34a2",4.39298528325614,3.38872342528977e-15,1.96005564233538e-13
"Tspan17",1.90439635383479,3.48802321579063e-15,2.01081073466606e-13
"Ak2",-1.24604427531513,3.63975787614971e-15,2.09135922850715e-13
"Col25a1",-5.82072485879018,3.83584628108939e-15,2.19677907084758e-13
"Gas2l1",0.969990142331661,4.04795682818854e-15,2.31065338946762e-13
"Col3a1",3.56512033212323,4.12060294823153e-15,2.34360478448323e-13
"Gm15318",-2.46691504913969,4.13260579457984e-15,2.34360478448323e-13
"Zfp704",1.53489096544933,4.42129825907903e-15,2.49918190553785e-13
"Gpat3",1.92180165488164,4.57161285900342e-15,2.57578575648057e-13
"Serpina11",-1.95325064849577,4.61449287619814e-15,2.59155874111644e-13
"Gm52059",-6.32731718071223,4.87382241322574e-15,2.72840026412412e-13
"Myo1c",1.04084119701911,4.98675594412549e-15,2.78160671272638e-13
"Tstd3",-1.03077217866629,5.00082079887051e-15,2.78160671272638e-13
"Serpinb6b",3.76770435296129,5.03300558833734e-15,2.79059322589023e-13
"Slc10a2",-2.45226295207442,5.66966901434312e-15,3.13361706475281e-13
"Albfm1",-1.87880889557882,5.94590986613347e-15,3.27589527751214e-13
"Zmat3",1.86409917518343,6.1614972199279e-15,3.38396424602349e-13
"Dusp3",1.04113007346812,8.18836555146573e-15,4.48300139154146e-13
"Elf3",4.02208104670156,8.75386185474073e-15,4.77757789627072e-13
"Mfge8",2.56473542413953,9.34911589712298e-15,5.08650336777847e-13
"Cmklr1",2.36598620785368,1.00824184795715e-14,5.46837712552458e-13
"Rdh11",-2.56217146054286,1.07417435433545e-14,5.80788059285099e-13
"Gm16348",-1.8244855317921,1.0784979123781e-14,5.8132039178027e-13
"Upb1",-1.50667294071879,1.22058636037453e-14,6.55876806608657e-13
"Adamts2",2.92816584370405,1.42277219154715e-14,7.62168118610333e-13
"Gys2",-1.61991169717918,1.44840069635587e-14,7.73517059004775e-13
"Nudt2",-1.09338506530046,1.52424370953444e-14,8.11531589694022e-13
"Adh7",-2.17474824957908,1.55393459114828e-14,8.248171107284e-13
"Atg16l2",-1.88333907224055,1.74344348074857e-14,9.22594255314059e-13
"Aacs",-2.83587325957674,1.80202776105207e-14,9.50706161209594e-13
"Tmem256",-1.37874663273795,1.81331739666488e-14,9.53772080843974e-13
"Pcsk4",-2.07811022794988,1.90981565526417e-14,1.0015027276551e-12
"Gba2",-1.34686918561331,1.97690960282021e-14,1.03357345901201e-12
"Cyp2c23",-2.03962098014445,1.99681608762725e-14,1.04085533190391e-12
