"Gene.Symbol","pvalue","log2FoldChange"
"1700030N03Rik",0.710625892919386,0.903432789233613
"1700034H15Rik",0.176453830083087,0.454338691681232
"1700034I23Rik",0.989372750251247,0.0123459678929376
"1700034J05Rik",0.605619498498262,1.6173930239791
"1700034P13Rik",0.702954314420065,-0.0950370293517307
"1700037C18Rik",0.638275191268999,0.166037661558073
"1700037H04Rik",0.000838727119414954,0.582179973853886
"1700040D17Rik",0.444294735196778,-0.883311023861777
"1700040L08Rik",0.595381741286995,-1.74406230974766
"1700041G16Rik",0.788269644473429,-0.393481294442218
"1700042O10Rik",0.992537580683465,0.00693145319096951
"1700045H11Rik",0.281434610667434,-0.566574647711304
"1700047A11Rik",0.91858399993804,-0.348013051938552
"1700047K16Rik",0.937577944830887,-0.0501442816544452
"1700047M11Rik",0.328888716147179,0.197482218626617
"1700048M11Rik",0.915442178840911,0.0368010364878802
"1700048O20Rik",0.00794829769884886,1.10151095248498
"1700051A21Rik",0.885456105967767,-0.307076388546204
"1700051O22Rik",0.920372130629875,-0.348013279235436
"1700052H01Rik",0.732022750464632,1.20575965506151
"1700052K11Rik",0.127308009919309,0.305264122036548
"1700054M17Rik",0.0345684845163987,3.23673935871246
"1700054O19Rik",0.765520680557476,1.05283015388876
"1700055D18Rik",0.461553888533192,0.15350751421576
"1700056E22Rik",0.325689200430146,0.350075962325027
"1700056N10Rik",0.947482637628251,0.0226951255067536
"1700057G04Rik",0.48135876627839,-0.835765764157399
"1700058P15Rik",0.0105782572278236,0.846268833139918
"1700060C16Rik",0.320846477836987,-1.65774784691509
"1700060J05Rik",0.805567954048871,-0.159288783014586
"1700061E17Rik",0.290475337038292,-0.45538898636028
"1700061E18Rik",0.387094247883386,-0.503703045539323
"1700061I17Rik",0.02777054991803,0.692532178078992
"1700063D05Rik",0.0377126894530716,-2.4098500173002
"1700064H15Rik",0.450843726054688,-1.73798624149683
"1700065D16Rik",0.599026347452699,0.4524166886511
"1700066B19Rik",0.0228311055490874,1.58169005116882
"1700066J03Rik",0.892668489861326,0.344681801341342
"1700066M21Rik",2.06177353721384e-06,-0.812038335143559
"1700067K01Rik",0.0182418879502351,0.629138243900259
"1700069B07Rik",0.889308174736425,-0.309690466540666
"1700069L16Rik",0.589453528791928,-1.90045898930317
"1700071M16Rik",0.0767083974815745,1.12076290106861
"1700082M22Rik",0.346960788312716,-0.644473558241458
"1700083H02Rik",0.957590130813061,0.076461934675798
"1700084C06Rik",0.105173448002742,1.13981755779181
"1700084E18Rik",0.48039102081358,0.27381068667697
"1700084J12Rik",0.882501356373434,-0.315545301753502
"1700086O06Rik",0.0761605768375997,0.317403124593629
"1700086P04Rik",0.0506448448529996,1.51023871689035
"1700088E04Rik",0.547042336030613,0.195549730592597
"1700092C02Rik",0.734314762205551,1.16447193800335
"1700092C10Rik",0.164572547550515,-1.48096832764447
"1700092M07Rik",0.357467677996272,-0.764634885718303
"1700093K21Rik",0.530986771899436,0.621442825088859
"1700094J05Rik",0.634848579478884,-1.67599985488264
"1700095J12Rik",0.880088171793417,0.379315400529807
"1700096K18Rik",0.117922244754867,-0.288440314045545
"1700097N02Rik",0.702933549949941,-0.768651081177327
"1700099I09Rik",0.472597448246142,1.42733731850299
"1700101I11Rik",0.280920466926803,-0.645861188271029
"1700102P08Rik",0.404976878618314,-0.394191464150007
"1700104B16Rik",0.517559291124262,1.72637551435279
"1700105P06Rik",0.190096716702662,1.55175571490094
"1700108F19Rik",0.232957886063332,-0.991825833735331
"1700109G14Rik",0.549560184392561,-1.89208260406382
"1700109H08Rik",0.0326580109200325,0.497048132420865
"1700109K24Rik",0.589840741812189,0.14213501522911
"1700110C19Rik",0.201160991563777,1.06427715379832
"1700110K17Rik",0.116236046507996,1.63011034699668
"1700112D23Rik",0.722307789114906,0.194239078213734
"1700112J16Rik",0.946917842288541,-0.0275383092725534
"1700113A16Rik",0.331016597539065,-0.250382343941837
"1700113H08Rik",0.830569610303876,-0.234129452828249
"1700119H24Rik",0.286228957537613,0.388780301084816
"1700120B22Rik",0.732022750464632,1.20575965506151
"1700120C14Rik",0.0409138416920189,0.942960402061934
"1700120G07Rik",0.915898184269932,-0.348012737389187
"1700122E12Rik",0.595518584697745,0.257165667891107
"1700122H20Rik",0.561572386600448,1.76624772344522
"1700122O11Rik",0.732022750464632,1.20575965506151
"1700123J17Rik",0.743580263109824,1.15301979846732
"1700123M08Rik",0.674067948951249,0.447420518098284
"1700123O20Rik",0.954450136305926,-0.00561498562227231
"1700123O21Rik",0.730976909392754,0.987874434905319
"1700124L16Rik",0.545338778647863,0.602782717163785
"1700126G02Rik",0.22479792134241,1.24115181070839
"1700126H18Rik",0.918346819379407,-0.348013022906066
"1700128E19Rik",0.0152177402564786,3.69973380545247
"1810006J02Rik",0.786881025132231,-0.345322144552036
"1810008B01Rik",0.754638774442441,1.10252485364676
"1810008I18Rik",0.0117917991568503,-0.271884824295721
"1810009A15Rik",0.0704290461099279,-0.667756354354073
"1810010H24Rik",0.000195638102307001,0.606501963059967
"1810012K08Rik",0.730331848364096,-0.0853463985094086
"1810012K16Rik",0.524918931910333,0.210072605796045
"1810013D15Rik",0.223019664306491,-0.466221795653118
"1810013L24Rik",0.126215409156654,-0.191258437829824
"1810014B01Rik",0.0869726845862777,-0.36060337602392
"1810017P11Rik",0.0190098519789738,-0.484865656773081
"1810019D21Rik",0.0425789623168489,-0.410980308249909
"1810019N24Rik",0.138061972670274,1.63752349649074
"1810020O05Rik",0.895544186787428,-0.251547302691132
"1810021B22Rik",0.738394641162578,-0.058821812734623
"1810024B03Rik",0.000803254909460429,-0.633957284106697
"1810030O07Rik",0.748350798357892,0.0364256701439803
"1810034E14Rik",0.0894843821445729,-0.222705477910187
"1810037I17Rik",0.385821093972793,-0.098678973755341
"1810041H14Rik",0.649467408823734,0.176075543425289
"1810044D09Rik",0.77026770114876,-0.047655031600247
"1810046K07Rik",0.101752741308162,-0.507177003152259
"1810053B23Rik",0.105960944917373,0.25274376333471
"1810055G02Rik",0.0548011594570268,-0.253878414253193
"1810058I24Rik",0.00639175492091433,-0.287964905316867
"1810059C17Rik",0.619251318261931,0.268283763342091
"1810059H22Rik",0.813340023740412,-0.0476865456581613
"1810062G17Rik",0.00387924079039117,0.964576285552033
"1810062O18Rik",0.206129724204126,0.768201643138438
"1810064F22Rik",0.0834025834549996,-0.470924960057682
"2010001A14Rik",0.0116570542516351,0.321667516160623
"2010001K21Rik",0.734314762205551,1.16447193800335
"2010003K11Rik",0.936259122495451,0.0232658789911527
"2010007H06Rik",0.335436607068987,0.336675368960341
"2010008C14Rik",0.0410151094241205,1.54462264079931
"2010009K17Rik",0.692489970360006,-0.652310958080151
"2010010A06Rik",0.754638774442441,1.10252485364676
"2010013B24Rik",0.731316204222139,0.348522921034494
"2010016I18Rik",0.000933629169017046,1.05190510461204
"2010103J01Rik",0.802574350240326,0.327062436387426
"2010109A12Rik",0.400300726731187,-0.400814143655993
"2010110E17Rik",0.551270983657254,1.80149341066987
"2010110K18Rik",0.983095074033653,-0.0199158112661983
"2010204K13Rik",0.488042668413926,0.561865610591245
"2010308F09Rik",0.0577522685059432,1.65489017040184
"2010310C07Rik",0.675334777084194,0.299134489625978
"2010315B03Rik",0.367166211170994,0.167010770053731
"2010320M18Rik",0.291183327525094,-0.173118763324247
"2010320O07Rik",0.66107701063959,-0.567817308832678
"2200002D01Rik",8.84044152722924e-09,0.941446997980945
"2210016F16Rik",0.202987925454248,-0.120212804827521
"2210016L21Rik",0.502125060630626,0.0794774781014798
"2210017I01Rik",0.695172220198669,-1.16534413136699
"2210406H18Rik",0.123291024476704,0.814826975569993
"2210406O10Rik",0.298189349214905,-0.279403366739078
"2210408F21Rik",0.167906962929987,0.144418766343337
"2210408I21Rik",0.946261238231179,0.0179150036027408
"2210411M09Rik",0.760720095042311,-0.373319145865025
"2210412B16Rik",0.977290754653571,0.013996442156359
"2210414B05Rik",0.915898184269932,-0.348012737389187
"2210417A02Rik",0.832251262177539,-0.0590367384584038
"2210418O10Rik",0.0702171440158138,-0.515408007867264
"2300009A05Rik",0.0101231336495076,-0.390739210175656
"2310001H17Rik",0.937137820620056,-0.0144582839741647
"2310001K24Rik",0.582809006096953,0.221323395842449
"2310005A03Rik",0.00518524576037214,0.95412509800095
"2310009B15Rik",0.0364818618110036,-0.367411295215118
"2310010J17Rik",0.344516662036824,-0.176740236367326
"2310011J03Rik",0.00338465658479617,-0.328509720349834
"2310014F06Rik",0.317119612242475,-1.68096932045825
"2310015A10Rik",0.05567496006333,-0.382717500714564
"2310016G11Rik",3.93279663660232e-06,1.78198288786408
"2310022A10Rik",0.729013167412465,-0.0431802815653887
"2310022B05Rik",0.115843317841083,0.147739964749131
"2310026L22Rik",0.132039054866045,-0.557597585590701
"2310030G06Rik",0.0124323306743865,-0.257967260512294
"2310033P09Rik",0.466789253497806,-0.128104900589961
"2310034G01Rik",0.635270919328763,0.347676934563844
"2310034O05Rik",2.05051234783384e-09,2.62167158171081
"2310039H08Rik",0.0360651415766443,-0.194307606181758
"2310040G07Rik",0.111326434965027,1.38570805627457
"2310040G24Rik",0.599326309516561,-0.1597298085139
"2310043M15Rik",0.241737124083734,-0.27319456343611
"2310043O21Rik",0.750497262395394,1.10245779514812
"2310043P16Rik",0.19972572120576,0.422970491374855
"2310044K18Rik",0.220935483228312,-2.28654832834228
"2310047D07Rik",0.923592959806784,-0.215115195040899
"2310057J18Rik",0.690385126775355,-1.16367777398983
"2310057M21Rik",0.604158222387485,0.081648913420301
"2310058D17Rik",0.919948629900909,-0.0290216594233171
"2310061I04Rik",0.390754601586045,-0.0747687293376199
"2310068J16Rik",0.233356039795148,-0.561024995950042
"2310074N15Rik",0.524737384002771,0.515613884300992
"2410002F23Rik",0.0365937078077498,0.266078801677555
"2410003L11Rik",0.980211082456931,0.0174486759130597
"2410004B18Rik",0.877644677487179,-0.0246704801612843
"2410004P03Rik",0.477197495867152,1.17632982606199
"2410006H16Rik",0.110540499740018,0.284454517855122
"2410017I17Rik",0.88429627446141,0.369004095250456
"2410018L13Rik",0.617593508451928,0.681487861280614
"2410022M11Rik",0.735965487074024,-0.0625747425310554
"2410080I02Rik",0.264150252783647,1.64179882665658
"2500002B13Rik",0.420072336195431,0.134213988685849
"2500004C02Rik",0.298836288571083,-0.243052973082693
"2510002D24Rik",0.0925511493955992,-0.248396408143342
"2510009E07Rik",1.09981412001409e-07,0.574989367226832
"2510016D11Rik",0.397079448203529,0.174932443036857
"2510017J16Rik",0.195068563911809,-0.385707899698638
"2510039O18Rik",0.565634131718512,-0.0435005159337178
"2510046G10Rik",0.0348481648145202,-0.742619684066108
"2600006K01Rik",0.965222457841891,-0.0803268654670837
"2610001A08Rik",0.754638774442441,1.10252485364676
"2610001J05Rik",0.805226891542502,-0.0322603292030327
"2610002M06Rik",0.0267941004696121,-0.261266885575056
"2610005L07Rik",0.76374264633332,0.04449533317397
"2610008E11Rik",0.0522568512737351,-0.47078129915346
"2610016A17Rik",0.735836016002744,0.662035024271107
"2610017A05Rik",0.837065979103674,0.107079246629569
"2610020C07Rik",0.120470026074285,0.468926267254219
"2610021A01Rik",0.7750874444765,-0.060688398193046
"2610027K06Rik",0.22018802065757,0.532943593128606
"2610028E06Rik",0.564601470723674,1.75635705287598
"2610028H24Rik",0.452554018449621,0.698659249295224
"2610035D17Rik",0.581967817756496,-0.131482253484393
"2610037D02Rik",0.538424633629173,0.321367051943459
"2610044O15Rik8",0.00542226929037564,-0.512345041761392
"2610203C22Rik",0.123083546622181,0.381770376282915
"2610204G07Rik",0.662654217415984,1.03315373610022
"2610206C17Rik",0.282644541917166,1.2927021882721
"2610301B20Rik",0.0664462308684469,0.283744172776528
"2610306M01Rik",0.106571118426959,0.41193027141601
"2610306O10Rik",0.565119019395672,-0.171706870129871
"2610307P16Rik",5.62026969811232e-05,2.30223915457938
"2610318N02Rik",0.63524093506798,0.981593925292378
"2610507B11Rik",0.0138136930947238,-0.260435274723827
"2610507I01Rik",0.704398712405171,-0.0613838200264669
"2610528A11Rik",0.293582456710039,-1.89909102016367
"2610528J11Rik",0.17711887064598,-0.176982125994071
"2700029L08Rik",0.487632243754833,0.799263633310772
"2700033N17Rik",0.428972890968123,-0.340815888872668
"2700038G22Rik",0.00509851107342815,0.908936229889671
"2700046A07Rik",0.593073039951459,-0.597240468850184
"2700046G09Rik",0.0238905011777345,0.487340705061652
"2700049A03Rik",0.243670922227878,-0.198101488795271
"2700062C07Rik",0.267824195155382,-0.130327586397657
"2700068H02Rik",0.728667156569887,0.225551773239269
"2700069I18Rik",0.29292920483083,0.471148638562962
"2700080J24Rik",0.329633487210027,1.67581242506984
"2700097O09Rik",0.777753495474011,0.0349730555187593
"2700099C18Rik",0.563177316847242,0.282210873447749
"2810001G20Rik",0.341605504854479,0.22005303736075
"2810002D19Rik",0.712077494156254,-0.0812317647466403
"2810004N23Rik",0.00093432767965265,-0.314365101489233
"2810013P06Rik",0.123143326470836,0.299503084727423
"2810021J22Rik",0.575918616366211,0.0704225842210804
"2810025M15Rik",0.00347987995236684,-0.481407767748453
"2810029C07Rik",0.40841336864405,-0.295623000453337
"2810030D12Rik",0.618842858872801,-0.077909959031192
"2810032G03Rik",0.118209334721226,2.1991600008576
"2810039B14Rik",0.861053296540886,0.0268314959831011
"2810047C21Rik1",0.379128623948787,0.460983389770383
"2810402E24Rik",0.105490958274982,0.191235665148328
"2810403D21Rik",0.828667810017398,0.0492293485726719
"2810405F15Rik",0.750497262395394,1.10245779514812
"2810405F17Rik",0.876249715038727,-0.0479483287567424
"2810407A14Rik",0.194026186128349,0.851410099480676
"2810408A11Rik",0.496508065676356,0.350537042137538
"2810408I11Rik",0.294582148068687,-0.369588350602109
"2810410L24Rik",0.910152738411081,0.0271653269484493
"2810414N06Rik",0.921219841677559,0.0197866360108307
"2810428J06Rik",0.502435815629343,-0.423200442623541
"2810429I04Rik",0.503523402388358,1.32357366341597
"2810430I11Rik",0.992027105862513,-0.0140344023383206
"2810442N19Rik",0.149081749639418,-1.9269349933697
"2810454H06Rik",0.866698924337947,-0.0579784319636349
"2810455O05Rik",0.0597316948456978,1.11040698392585
"2810459M11Rik",4.95529203834889e-05,-0.432164829837231
"2900005J15Rik",0.363752440978586,0.150820147585671
"2900009J06Rik",0.417835066942626,0.507098071041998
"2900018N21Rik",0.434808217900473,1.75120173157829
"2900026A02Rik",0.00891621367147213,-0.261809238782646
"2900041M22Rik",0.689734910294626,0.952237291588433
"2900052L18Rik",0.186620648476636,0.258976452964622
"2900076A07Rik",0.701144247338754,-0.0630706311835161
"2900076G11Rik",0.231492742723982,1.2030639310479
"2900089D17Rik",0.00934411043891914,0.491779071402067
"2900093K20Rik",0.493961567279048,0.19171323903721
"3000002C10Rik",0.110239473576378,0.410674508519267
"3010001F23Rik",0.838856596098112,-0.38792545475656
"3010003L21Rik",0.979320608236118,0.0130750122484002
"3110001I22Rik",0.00687475408392919,-0.581159182468485
"3110009E18Rik",0.764111755122876,0.129105192129337
"3110021N24Rik",0.00118330061533318,1.29663089560005
"3110031N09Rik",0.549560184392561,-1.89208260406382
"3110040N11Rik",0.637576564410297,0.0513271245453692
"3110045C21Rik",0.872026135294598,0.0659312816719177
"3110053B16Rik",0.738030646886442,0.157554496591834
"3110056K07Rik",0.918851906103548,0.0166925228790129
"3110062G12Rik",0.750497262395394,1.10245779514812
"3110067C02Rik",0.0348541747255824,1.5594513608038
"3110070M22Rik",0.900309175849896,-0.0582554816416998
"3110080O07Rik",0.864842913674439,0.427754797431346
"3110082I17Rik",0.404974086942894,0.194070368114808
"3110083C13Rik",0.17520386300575,1.54155687395221
"3222401L13Rik",0.277880700512837,-0.635640994267011
"3300002A11Rik",0.454765192824942,-2.21347638617037
"3300002I08Rik",0.941651439630881,-0.0394982985822144
"3300002P13Rik",0.761570637445468,1.07084936913107
"3300005D01Rik",0.0356657098080419,2.34225320718619
"3425401B19Rik",0.464108680237318,2.09717229053391
"3632454L22Rik",0.923402773245481,0.0732637340327305
"3830403N18Rik",0.302957636096065,1.83908845018487
"3830406C13Rik",0.0018133883257911,-0.319081578380032
"3830408C21Rik",0.295585739785259,0.548594656067194
"3830432H09Rik",0.614679061341385,1.58675509823201
"3930402G23Rik",0.000267509724240854,-1.00963993216778
"4631405J19Rik",0.00765457164880586,3.19732302992129
"4632404H12Rik",0.855924023861162,-0.0297045550727838
"4632404M16Rik",0.897424889753212,0.260619752633186
"4632411P08Rik",0.929086393274692,-0.0666293426776707
"4632415L05Rik",0.176023694071523,0.219746600131047
"4632427E13Rik",0.863595139395482,0.0416223158666862
"4632428C04Rik",0.00540936417407948,0.770655453111928
"4633401B06Rik",0.779195092770252,-0.130252791156764
"4731419I09Rik",0.00015079432035694,4.86702588092933
"4732416N19Rik",0.299270670054947,0.372671897383215
"4732419C18Rik",0.0374237628331907,0.372046301957064
"4732440D04Rik",0.230819517159789,0.163400470233287
"4732463B04Rik",0.991108307522003,-0.00690938602432418
"4732465J04Rik",0.979814581795542,-0.00432860188753437
"4732471J01Rik",0.207634638388701,-0.302791039150632
"4732487G21Rik",0.706400752268296,-0.0714823244501451
"4732490B19Rik",0.82393505142395,0.158888402022424
"4732491K20Rik",0.0313358622731055,0.820384529596179
"4732496C06Rik",0.00174998108038519,1.22573815979998
"4833403J16Rik",0.6064677562943,-0.273381848966721
"4833407H14Rik",0.100656972921253,2.05163718747297
"4833411C07Rik",0.00676826820994425,-0.39295958108112
"4833412C05Rik",0.293524186380158,1.91234217008479
"4833412K13Rik",0.0518703994084982,1.07857821305053
"4833413E03Rik",0.0528924242013484,3.23963724869914
"4833413G10Rik",0.56929623000319,-0.0899890392897296
"4833417C18Rik",0.346265674328511,0.492694611831476
"4833418N02Rik",0.221861508277888,-0.220455675045687
"4833420G17Rik",0.955610636587605,-0.0075070826392234
"4833421G17Rik",0.593646707466922,1.85324243325691
"4833422C13Rik",0.680861890103935,-0.120356583698565
"4833422M21Rik",0.706596047006699,-0.700509431870994
"4833439L19Rik",0.24174572846899,0.105061013854576
"4833445I07Rik",0.512781240615497,0.181536861624098
"4921504A21Rik",0.48040952533921,1.166624217139
"4921507G05Rik",0.485521005612657,1.18743164553407
"4921507P07Rik",0.255485129952155,0.444420378138952
"4921511C10Rik",0.94204156454687,0.146780904072374
"4921513I03Rik",0.51093345761903,1.18767575738862
"4921514A10Rik",0.341105727539035,0.261897349259749
"4921518K17Rik",0.856713917422148,-0.437041622206297
"4921522P10Rik",0.470454727635091,-0.774385075548397
"4921523L03Rik",0.202320041080633,2.62903993082303
"4921524J17Rik",0.0431520308941112,-0.262797176919818
"4921529L05Rik",0.543371390684239,1.02684299722498
"4921531C22Rik",0.914700023404084,0.020113437373023
"4921536K21Rik",0.683843163649229,0.620894319066165
"4921539H07Rik",0.663398912480649,0.576865617697899
"4930403P22Rik",0.476625205173245,0.672144667110766
"4930404I05Rik",0.224730087101482,0.271418497335498
"4930404N11Rik",0.0234549251362943,1.48499811015379
"4930405A21Rik",0.850503456343111,0.0809582533421963
"4930405G09Rik",0.0880210800947022,2.92373701383772
"4930405N21Rik",0.614679061341385,1.58675509823201
"4930405O22Rik",0.426223665730519,-1.02252061832458
"4930408O17Rik",0.540419197552418,1.05373390687169
"4930412C18Rik",0.700031179723916,-0.0770138535301413
"4930412M03Rik",0.0516646859670655,0.690771243050174
"4930412O13Rik",0.645444301597513,-0.703113116208849
"4930413G21Rik",0.749405672142626,-0.0905748524685101
"4930417H01Rik",0.609804942095165,-0.391345671003697
"4930417O13Rik",0.72329998620677,0.468326511847268
"4930422M22Rik",0.970093477916192,-0.0216954764124183
"4930426D05Rik",0.517783632676749,-0.710052699611365
"4930426I24Rik",0.236553734187126,-1.38817666761725
"4930426L09Rik",0.545349090740303,0.467214035346085
"4930429F24Rik",0.796015767353796,-0.127200604549766
"4930429P21Rik",0.658023454966683,0.630489021047995
"4930430E12Rik",0.0238846221708354,3.40591552204009
"4930430F08Rik",0.848160589619101,-0.0327781596643646
"4930431P03Rik",0.127074060776189,1.15608662982414
"4930431P19Rik",0.110627285456181,0.478920550305277
"4930432B10Rik",0.391990832278782,0.664280655045153
"4930432E11Rik",0.91005008408599,0.35045340068081
"4930432M17Rik",0.876622973760216,0.464276003809747
