"Gene.Symbol","log2FoldChange","pvalue","padj"
"Ccnd1",1.905976576249,2.69301538434524e-07,3.43703250702019e-05
"Slc10a1",-1.05752351187556,2.87022913197918e-07,3.62464619961624e-05
"Cyp2c29",-1.06610675796743,3.56358042855212e-07,4.45336191680623e-05
"St6galnac1",-6.73352030600648,3.69359207162995e-07,4.54958954133198e-05
"Cyp8b1",-1.25262143405066,3.71642723222918e-07,4.54958954133198e-05
"Cyp2c38",-1.59803079190913,3.84100417233194e-07,4.65459869247134e-05
"Rcan2",-2.44046473984491,4.64053910809749e-07,5.54263338825089e-05
"Try4",6.31474162156603,4.66621632252513e-07,5.54263338825089e-05
"Stat1",1.25971509565483,4.91548545312583e-07,5.78147833148535e-05
"Gstm6",-0.868698330405627,5.06288122530674e-07,5.89702777281602e-05
"9030617O03Rik",1.59147950984992,5.48488642085626e-07,6.32713292221275e-05
"Rdh16",-1.11047607394987,5.81058414319126e-07,6.57901076892439e-05
"Dpy19l3",1.20178837947673,5.81291274073506e-07,6.57901076892439e-05
"Cxcl1",4.62200017734813,5.89621024956827e-07,6.61091909944584e-05
"S100a11",2.86412353357904,6.0669394587262e-07,6.73935858206835e-05
"S100a10",1.30678194599517,6.12908603685145e-07,6.74593075083549e-05
"Cyp27a1",-0.880774571191913,7.06170689907729e-07,7.70175433347547e-05
"Hsp90ab1",0.761613750340756,7.32097574134652e-07,7.91258972693101e-05
"Klhl24",-0.855019056191771,7.73794987004923e-07,8.28858790990899e-05
"Gnmt",-0.907435173607015,7.8168676481344e-07,8.29902311280251e-05
"Slco1a1",-0.813439274156616,9.71219822984896e-07,0.000102208107160963
"Tmprss2",2.13631051568853,1.0043418844763e-06,0.000104774692070106
"Ces2a",-1.15106726949652,1.09920753906555e-06,0.000113603255638975
"Bmyc",2.63022866403402,1.10790871965992e-06,0.000113603255638975
"Serpina3n",1.12687745440098,1.12986527413728e-06,0.000114872827913771
"Fam134b",-1.10792835908288,1.42012927121718e-06,0.000142192515190712
"Lpin1",-0.911055701117612,1.42228072208764e-06,0.000142192515190712
"Elovl2",-0.745310004744987,1.6117812988149e-06,0.000159806117701508
"Abhd2",0.911751442077678,1.66945920146142e-06,0.000164168049507645
"Pcdh7",2.64307620378435,1.71151757205188e-06,0.000166935579771597
"Spata2l",-1.85970745162518,1.81693214299804e-06,0.000175788184835061
"Arl4d",-1.61056682736315,1.83749862783146e-06,0.000176355768304752
"Apol9b",1.61139456205053,1.89420714086072e-06,0.000180355579911953
"Ces2e",0.8162169716714,2.10850341516357e-06,0.000199178861982026
"Lpin2",-0.996201250296187,2.5149793505299e-06,0.00023572036928365
"Irf7",2.07179647445225,2.57693733634482e-06,0.000238173315437178
"Acacb",-1.18943373422187,2.58085613126891e-06,0.000238173315437178
"Mup20",0.656405850151331,2.71876621157446e-06,0.0002489850247348
"Aen",1.95131203154392,2.91517804000056e-06,0.000264652384344098
"Aldh1l1",-0.691666472827498,2.93396408416813e-06,0.000264652384344098
"Meg3",3.24327375343787,2.97385913195959e-06,0.00026624916422477
"Rdh11",-1.29787029913764,3.02082368405692e-06,0.000268450531389858
"BC018473",-6.36257676584275,3.36726558461868e-06,0.000297037391313752
"Insig2",-1.11942359451302,3.56241216679079e-06,0.000311958093175103
"Smad9",-1.80908440629232,3.70839816845609e-06,0.000322388788601215
"Ifit1",2.11256494187103,3.75621097522754e-06,0.00032419613719284
"Odz3",-1.72058172094064,4.64908212480469e-06,0.000396419375357765
"Gbp7",1.27380137408135,4.65909243356213e-06,0.000396419375357765
"Gm7609",1.41025266322541,4.99857696662547e-06,0.000422309351187365
"Trp53inp2",-0.810731048499297,5.34240669666097e-06,0.000446211636281962
"Mup21",1.12013755512594,5.3558786050348e-06,0.000446211636281962
"B2m",0.683886133401176,6.51074366881131e-06,0.000538685460653305
"Slc8a1",1.58649383512487,6.92823264353598e-06,0.000569301417976035
"Acsm3",-0.757560292540494,7.61437040561207e-06,0.000621425862286585
"Klf6",1.35306280397244,7.73212242169032e-06,0.000626772112790667
"Akap5",1.08774706078286,7.87828120816251e-06,0.000634333823183394
"Tmigd1",5.07290519187765,8.1796547249081e-06,0.00065420878489815
"Dnaic1",2.16978952362598,8.54055400865492e-06,0.00067854984398565
"Saa3",2.84327600721608,8.69626750975375e-06,0.000686375798121814
"Irgm2",1.41779760773599,8.77218597115357e-06,0.000687842582326335
"Lipc",-0.811196061322963,9.54229428005029e-06,0.000743369509595866
"Arrdc2",-2.27560201831064,1.14778920956506e-05,0.000888388848203359
"Ppm1k",-0.833145849039616,1.20173629986015e-05,0.000924181435219376
"Hspa5",0.669371263139061,1.21095120026836e-05,0.000925336404434361
"Sc5d",-0.76427528508062,1.26181351990405e-05,0.000958099797360057
"Phlda3",5.61336910262647,1.43608218103175e-05,0.00107732146983548
"Atp1b3",1.20188429824261,1.43678782340316e-05,0.00107732146983548
"4933403F05Rik",-0.851742718423908,1.46386453568013e-05,0.00109080638723941
"Irf9",1.2939158802959,1.60079816189963e-05,0.00118547997211789
"Il1r1",1.10796361082245,1.62703039954162e-05,0.00119751433762582
"Tgm2",1.02838047110346,1.65045999266731e-05,0.00120735173975791
"Samd9l",1.32174510057072,1.7637895284571e-05,0.0012824353316909
"Klkb1",-0.771208804269064,1.81709158439131e-05,0.00131323179144232
"Car8",-0.9300528784148,1.86213329021103e-05,0.00133772533429112
"Trim43b",2.73477955871278,1.97155577014018e-05,0.00140790205799832
"Parp14",1.10147195967462,2.16787649618621e-05,0.00153893575886071
"Cyb5r3",-0.738253600746311,2.1940087274418e-05,0.00154832486488937
"Aldh3a2",-0.894496051467054,2.32696371499207e-05,0.00163254875372864
"Cyp2u1",1.16836267991491,2.35845218562343e-05,0.00164502039947234
"Slc29a1",-0.916737727364826,2.44974923347108e-05,0.00169882321121113
"Exoc4",1.18431618174769,2.47975992315971e-05,0.00170975171253718
"Tmem106b",-0.72048531118649,2.59924135577992e-05,0.00178189134544524
"Nox4",-0.954127706632066,2.77292005234527e-05,0.00189015465159013
"Ppp2r1b",-1.03708682296536,2.9685284095887e-05,0.00201205849321105
"Tdo2",-0.648043992591246,3.18257136330951e-05,0.0021429875180442
"Dusp6",1.26891510376718,3.20184106950739e-05,0.0021429875180442
"Pdia4",0.665367921438942,3.21528509834088e-05,0.0021429875180442
"Pdha1",-0.714920648223942,3.29985486399436e-05,0.00218713197356998
"Gbp6",1.96779939478476,3.31797965482818e-05,0.00218713197356998
"Ifih1",0.939872971454129,3.42248634521736e-05,0.00224369227779086
"Arsa",-1.755795678022,3.44553441158822e-05,0.00224652588781651
"Cyp51",-0.751215080885628,3.57283216283461e-05,0.00231693337608253
"Bcl3",1.69080496016515,3.64120260088525e-05,0.00234170924615442
"9430083A17Rik",1.63504467934767,3.65007609428088e-05,0.00234170924615442
"Csad",-1.21853190097692,3.77598283286933e-05,0.00240959925776241
"Hacl1",-0.929842572090979,3.81121812296174e-05,0.00241921607519428
"Fbxo21",-1.05042446476305,3.86430937613409e-05,0.00243027895556856
"Mpeg1",1.34081166122125,3.86916129460361e-05,0.00243027895556856
"Herc6",1.31798408246342,3.91130020304853e-05,0.00244395148624861
"Acnat2",1.76344736825018,4.03831403967967e-05,0.00251024111575321
"Ifit3",2.3875949117712,4.16869317598217e-05,0.00257792845527104
"Apobec1",1.35688212674796,4.46370856284121e-05,0.00273278205758266
"Cyp3a41a",5.69147402027525,4.46466019243312e-05,0.00273278205758266
"Abcd3",-0.664918972381361,4.60942509547847e-05,0.00280706968885559
"Slc37a4",-0.934810166291589,4.71135135197972e-05,0.00285465061463135
"Mmp12",5.73055203072156,5.06111406495766e-05,0.00305116509735161
"Abhd15",-0.996657725427031,5.33315572182123e-05,0.00319909345973447
"Calcr",3.73649202860471,5.58116035577789e-05,0.00333120302429191
"Sec14l4",-0.836148080673974,5.68664779909592e-05,0.00337736206167098
"F830016B08Rik",-2.02641698221679,6.08188999682166e-05,0.00359430710797386
"2810007J24Rik",-0.761406334253728,6.17153785390323e-05,0.0036294088055528
"Cyp2d22",-0.801320828321986,6.22918187244997e-05,0.00364543877676987
"Ctrl",4.03769911093211,6.89632411043741e-05,0.00400960589121606
"Lrp2",3.31119364032053,6.93144237181946e-05,0.00400960589121606
"Dcn",0.6444420515432,6.95172147514329e-05,0.00400960589121606
"Slc2a2",-0.796203669490712,7.08719596339946e-05,0.00406818612310542
"Ezr",2.186530455269,7.18327702613148e-05,0.00410370354678568
"Slfn5",1.18569077573859,7.26660820040683e-05,0.00413163500380478
"Mug-ps1",-0.939944186308978,7.34178714752608e-05,0.00415468964192785
"4632434I11Rik",2.90337689953061,7.37787637972101e-05,0.00415551093556399
"Cyp7b1",0.675011541670852,7.83510544653747e-05,0.00439241869355654
"Klhl21",-1.37974234173876,8.09551827972409e-05,0.00451729920008604
"Stab2",-0.929850987456548,8.1344253354679e-05,0.00451799540507446
"Serpinh1",1.44203124042562,8.43318046993967e-05,0.0046623440598095
"Serpina10",0.69719714020392,8.59676762064434e-05,0.00472895896518305
"Pigr",-0.6041457800411,8.6325082385187e-05,0.00472895896518305
"Haao",-0.708963379768426,8.92832584661657e-05,0.00485408332098919
"Aldh1b1",1.01027157254557,8.97151939708667e-05,0.00485408332098919
"Vcam1",1.13834569100602,8.98229971875969e-05,0.00485408332098919
"Gstm3",0.838785629890808,9.18845690967665e-05,0.00494322500203546
"Nop58",1.10388350329519,9.25011868198568e-05,0.0049541818673117
"Tsc22d3",-1.10132500352093,9.361195677796e-05,0.00499138953540083
"Slc9a3r1",0.81822312174829,0.000108364949197117,0.00574047193303612
"Hmgcs2",-0.779831098352509,0.000108617748503726,0.00574047193303612
"Parp16",1.59188402825327,0.000110534569515261,0.00581615451962536
"Ces1c",-0.62888266700689,0.000111624354678215,0.00584784883438666
"B3galt1",1.25312726422562,0.000113266138345826,0.0059080602684125
"Gabra3",4.52692833136117,0.000114877660227948,0.00594865069895704
"Nr1d1",-1.08376557309762,0.000115036005847965,0.00594865069895704
"Eri2",-0.810586743172851,0.000120003799664771,0.00617890808831869
"Tpm1",1.05403917437847,0.00012134638479583,0.00622133580510926
"Rian",2.81863950756267,0.000122429443704962,0.00625015334522734
"Slc34a2",3.22604680651567,0.000126433990346579,0.0064272397550335
"Plin5",-1.30305512469506,0.000127870199600438,0.00647282187597662
"Zbp1",5.14983447111108,0.000130267714717159,0.00656647803975527
"Dnajb11",0.819990669011569,0.000134999574545266,0.00677652676075126
"Olfr541",-2.58259471359035,0.000136738006788863,0.00683519111435831
"Ddx17",0.602267036695536,0.000138715656907249,0.00690527691251561
"Tmem176b",0.673176111037716,0.000139363776360821,0.00690887283058169
"Aqp8",-1.41494128442779,0.000140238083628476,0.00692360612876883
"Crp",-0.693214842640036,0.00014240879544693,0.0070019603236755
"Gabarapl1",-0.698766356938495,0.00014312458664767,0.0070084312898453
"Tmem206",-0.754452937334616,0.00014984944125488,0.00730790140949104
"Muc13",5.53515455262435,0.000151821793294022,0.00737411357954809
"Ipmk",-0.783377957404663,0.000154706068260213,0.00748390605208781
"Parp9",0.815273663989272,0.000156713479418636,0.00753097640236632
"Mybl1",5.12317745717572,0.000156934575359805,0.00753097640236632
"Cyp2b10",-1.67236994065,0.000159659207930764,0.00763120126512101
"Tm7sf2",-0.990903268001676,0.000162816421107301,0.00775122461914399
"C2cd2",-0.746119645738977,0.000184755845701301,0.00876093233548819
"Slc30a10",-1.22025873635467,0.000186984573265829,0.00883170836799274
"Ctss",1.24654920058738,0.000190683803145138,0.00897111210326362
"Bmf",-2.31069904240324,0.000191839676856841,0.00899023673145125
"Xaf1",1.98112719479621,0.00019804523681868,0.00924493659966421
"Txnrd1",0.659449703261981,0.000199007670623953,0.00925385668401382
"Inmt",-0.987975152075671,0.000202036442162626,0.00935842160859085
"Slc38a4",-0.597955980365775,0.00020728643127581,0.0095646742923688
"4930511M06Rik",0.826808973245408,0.000208971989653231,0.00960550559337094
"Mki67",2.07179640833505,0.000212588759140671,0.00973445550920089
"Uox",-0.522655953970717,0.000215197012217538,0.00981642036339849
"Ccl6",1.68728114870703,0.000219969764744307,0.00999612601377822
"Sod3",0.986688101751025,0.000223201841093371,0.0101047263682912
"Irgm1",0.98896336906986,0.00023728501917864,0.0106749784287755
"Prodh",-0.791324764667227,0.000238141136515208,0.0106749784287755
"Sgk2",-1.16789721821509,0.000238467468443096,0.0106749784287755
"Mdm2",1.01970204703456,0.00024335064232687,0.0108530767880872
"Necab1",-0.67090391505978,0.000244731677687084,0.0108742442118961
"Klf12",-0.842097750665773,0.000247784960421891,0.0109678408682517
"2900053A13Rik",0.951742008404936,0.000248666559653618,0.0109678408682517
"Gria4",4.99238026001404,0.000250295768764344,0.0109992613108639
"Nampt",0.743200089933714,0.000253728135688115,0.0111094030797457
"Ugt3a2",-0.74003994706974,0.000257082696656302,0.0112153494974024
"Abcc6",-1.3605399897714,0.000262220468229519,0.0113980397005418
"Gcnt2",0.865476839586612,0.000275497205024995,0.0118982301233262
"Tprkb",-0.740934684624905,0.000275711259005143,0.0118982301233262
"BC048644",-0.982133754193458,0.000286322467658646,0.0123118661093218
"Cybb",1.2999575118738,0.000293682262618903,0.0125241682786963
"Slc16a5",1.78654697435572,0.000294009618850469,0.0125241682786963
"0610007P14Rik",-0.876730770727916,0.000294578385669178,0.0125241682786963
"1810011O10Rik",-1.17882072107292,0.000295435494112783,0.0125241682786963
"Ugt1a5",-1.86168627248978,0.000297400728713888,0.0125630864168328
"Pon1",-0.660176732641609,0.0003008561265676,0.0126247313284426
"Ttpa",-0.629930058335078,0.00030096467116234,0.0126247313284426
"Bag3",1.15073813913944,0.000316436939384838,0.0132275050933795
"Olfr45",-3.47819994101778,0.000322569211144125,0.0134370237017225
"Agxt2l1",-0.791633943727555,0.000329745763744002,0.0136884426561827
"Phyh",-0.65880726538015,0.000334739687766388,0.0138478346004598
"Cyp1a2",-0.593800436318703,0.000339747453691138,0.0139485395424703
"Gpd1l",0.912661669913044,0.000340406805048859,0.0139485395424703
"Epas1",-0.744308984569573,0.000340662005996816,0.0139485395424703
"Cxcl14",2.67255726459092,0.000346061127637305,0.0141077587533785
"Socs3",2.06462947420398,0.000346902461635964,0.0141077587533785
"Mafb",-0.909089040593915,0.00034941792191848,0.0141620500312703
"Endog",1.15879595515532,0.000361251154890606,0.0145923572566418
"Adrb3",2.83071658876415,0.000362945467184428,0.0146115998986966
"Slc27a5",-0.593268203213697,0.000367755178822834,0.0147557153188546
"Adar",1.1973091458673,0.000373167748619818,0.0149229782673065
"Cyp2b9",3.68389241439117,0.000385626025922197,0.0153594948098032
"Acot12",-0.930210257747528,0.000387338872097963,0.0153594948098032
"Slc27a2",-0.637774997466799,0.000387924225003783,0.0153594948098032
"Tomm40l",-0.877596893782996,0.000390682134430749,0.0154178077854135
"Hectd2",-1.59644255856562,0.00039309592560933,0.0154622026870004
"Akr1c6",-0.563284051940541,0.000398974683960201,0.0156421545211455
"Amdhd1",-0.780947746049241,0.000419142685427551,0.0163793315865614
"Erbb4",-4.40438374105574,0.000423791706741133,0.0165072373564071
"Gm5424",-0.725484512156208,0.000430290776984991,0.0167061438559512
"1500017E21Rik",-1.0217998307993,0.00043385603819851,0.0167902286782823
"Gpt2",-0.652793246566507,0.00043677987231465,0.0168490293509931
"Myo5b",0.850964537553116,0.000450974883956162,0.0172856193097993
"Mmd2",2.23083342284203,0.000451326176807204,0.0172856193097993
"Hpd",-0.548249612302953,0.000452420143642325,0.0172856193097993
"Ppp1r3b",-0.724583310649326,0.000462326069627837,0.017608018594683
"E030024N20Rik",-0.777324313894936,0.000467251045285382,0.0177392746528124
"8430408G22Rik",-1.32127462609732,0.000477799613169872,0.0180825298397443
"Slc47a1",-0.914538203060198,0.000481509814162672,0.0181569843819798
"Hcn3",-3.02074788683183,0.000482793866620951,0.0181569843819798
"Ddx60",1.70894772039654,0.000487732636149818,0.018261378588873
"Pcdh11x",4.25329661832301,0.000489275796036283,0.018261378588873
"Iigp1",0.612088750281385,0.000490136192849638,0.018261378588873
"Syde2",-2.0969580221735,0.000492314798474192,0.0182857604869811
"Ehd3",-0.857658046654706,0.00050413550606312,0.0186355625802394
"Fabp1",-0.660396848041307,0.00050483936305558,0.0186355625802394
"Slc30a5",0.991840461938868,0.000508639672734069,0.0187182520054927
"Aldh6a1",-0.549646605329286,0.000513922080906331,0.0188309133643813
"Neat1",0.973454074134912,0.000514840342045266,0.0188309133643813
"B230208H17Rik",1.20829836342888,0.00052712646926171,0.01922169073475
"Mgst1",-0.462130170037924,0.000529273435208729,0.0192414951581792
"Nqo2",-0.624257891639909,0.000533573399347838,0.0193392147189607
"Slc10a2",0.808098661914049,0.000535207459245321,0.0193400117125485
"Rfxap",-1.50345352349363,0.000542255184014885,0.0195358421700498
"Eif1",-0.928427207289169,0.000552200107475928,0.0198345649382895
"Rnf146",-0.587168271967616,0.000555387648765903,0.0198801349717861
"Sephs2",-0.549534860692998,0.00055678297495375,0.0198801349717861
"Polk",1.38772114637358,0.00055874985293109,0.0198911631620602
"Plek",1.44575951217152,0.000562129637190582,0.0199522759093947
"Ly6a",1.81323698673631,0.000569908968383003,0.0201687253501206
"Hsp90b1",0.59742930616856,0.000573582040816078,0.0202284953767493
"Hp",0.677785694593338,0.000574970152827499,0.0202284953767493
"Top2a",2.39808563687469,0.000585180539014985,0.0205099759371848
"Retnlg",5.10987873963059,0.000586390076390297,0.0205099759371848
"Fpgs",-0.799436778546436,0.000601650247222212,0.0209825523718746
"Scarb1",-0.751703263099176,0.00061344642793924,0.0213319327419915
"Plac8",2.33842992438607,0.000623355650691802,0.0216138663044785
"Anp32a",-0.919374283213132,0.00062808159824867,0.0217149709919
"Slc25a32",-0.875161307135158,0.000630822099620056,0.0217470480722466
"Ebpl",-0.794539138899935,0.000638524592004668,0.0219495115480802
"Col1a2",1.45378723042126,0.000662467721534713,0.0226725737473214
"Sema3e",5.23533710049141,0.000663338616763341,0.0226725737473214
"Ulk1",-0.928676027006332,0.000690579034986829,0.0235365814850483
"Cyp26b1",-2.2598494566228,0.000697679946662713,0.0236943260504414
"Pcsk6",-0.74728107642925,0.00069986790299585,0.0236943260504414
"Itgb2",1.88989146658711,0.000701132428766081,0.0236943260504414
"Gprin3",-1.16870009919663,0.00070329919637766,0.0237007878060191
"Srd5a1",-0.801039932169281,0.00071891283155288,0.024159095910756
"Ywhah",0.881326639289061,0.00072543268148734,0.0243101002229151
"Insr",-0.667418256223314,0.000743724149345479,0.0248536451802165
"Mettl7b",0.495451133422278,0.000748906428180611,0.0249573067191189
"Oas1a",2.76249965315761,0.000752545084019714,0.0250090952160236
"Kif1b",-0.530755818243815,0.000767496948119415,0.0254355273110183
"Vwc2l",5.39868081196576,0.00077679211620635,0.0256156855840231
"Ahcy",-0.710634977654134,0.000777203430239593,0.0256156855840231
"C1qc",1.35131659554139,0.000787889265859743,0.0258967329384091
"Ces1g",-0.759702938877064,0.000792489401574549,0.025976763253251
"Got1",-0.75961342964743,0.000799652358398359,0.0261401344515126
"Aars",0.602781314055086,0.000811226062551994,0.0264464105229247
"BC031353",-0.709011403269949,0.000830284907553035,0.026989528446999
"Hspe1",0.725054577267957,0.000833497959819671,0.026989528446999
"Fbxo22",0.91671162993423,0.000836015497735713,0.026989528446999
"Piga",1.58718176195636,0.00083688460300772,0.026989528446999
"Ahsa1",0.776591346436597,0.000841670262880134,0.0270532412782984
"Neurl2",-4.7807980497461,0.00084449012964,0.0270532412782984
"AI317395",-0.843193368293311,0.000845625196245886,0.0270532412782984
"Olfr539",-2.4620524716506,0.000854343431809739,0.027259463168674
"Tmc5",2.37112494247882,0.000866616364086535,0.0275777096019792
"Ifitm3",0.769405023472254,0.000890915689834668,0.028275967013086
"Afmid",-0.793037650077345,0.000897312822616627,0.0284038573428276
"Psen2",-0.645168056066684,0.000902513524205824,0.0284933019734139
"Blm",-1.68187684682174,0.000927477262969189,0.0291529559324524
"Slc24a6",-0.865751123839104,0.000928267830807437,0.0291529559324524
"Slc25a1",-0.635560613600706,0.000932642199708491,0.0292138602347331
"Oasl2",2.27141608651381,0.000939530730179433,0.029284494839842
"C8g",-0.700998524144125,0.000939779154233488,0.029284494839842
"Lactb2",-0.562145997794392,0.000945307485033419,0.0293132970502045
"Tubb6",-1.28444995855303,0.000945590227425953,0.0293132970502045
"Pkm2",1.38411723787287,0.000948337068189208,0.0293226799151184
"Foxk2",1.06346129251734,0.000955438067082228,0.0294662994621735
"Ddah1",-0.862735604000658,0.000959150763099593,0.0294761500622728
"Raph1",0.673153747650024,0.000960671390710065,0.0294761500622728
"Bhmt",-0.553336263370499,0.000968955675021653,0.0296544929419254
"Ass1",-0.599457293372846,0.000977136616162702,0.0298287734964477
