"Gene.Symbol","log2FoldChange","pvalue","padj"
"Cldn4",5.38150344193735,1.07638454279375e-09,1.04800166546421e-07
"Arhgef28",2.96472818575507,1.14545936417573e-09,1.10905921104748e-07
"Igsf9",2.33996642880464,1.17511325957513e-09,1.13148474518648e-07
"Mtmr11",1.97747762373406,1.18651757150894e-09,1.13618836462955e-07
"A830018L16Rik",5.80311925732874,1.20299879236535e-09,1.14567557122094e-07
"Tor1aip2",-0.208767966067072,1.2186945837617e-09,1.15431571770646e-07
"Plekhb1",-1.01659918843528,1.30025714915565e-09,1.22491251867485e-07
"Ltbp2",2.81829627101502,1.3587616901868e-09,1.27314509336428e-07
"Lbh",0.988684481121789,1.42584700131483e-09,1.32594836548011e-07
"Cftr",4.57172953452538,1.4303321821796e-09,1.32594836548011e-07
"Aldh1a2",3.76894884653948,1.49972583738307e-09,1.38034787703548e-07
"Susd4",-1.90569805639962,1.50485481200793e-09,1.38034787703548e-07
"Sulf1",1.38915647374468,1.60203445467784e-09,1.46179353278143e-07
"Ncapg2",2.00715987829425,1.61628753973214e-09,1.4671176688777e-07
"Lgi2",1.81665355393507,1.64022990601739e-09,1.48113610373425e-07
"Fhl2",2.65057497165446,1.709697297743e-09,1.53590744871469e-07
"Pygb",1.80250662173542,1.72407441073554e-09,1.54030272972578e-07
"Lysmd2",3.60658541619266,1.73226609494063e-09,1.54030272972578e-07
"Clip2",1.16549139716347,1.7503051617415e-09,1.54844255628583e-07
"Epdr1",3.0531084034887,1.77457217733717e-09,1.56198201548647e-07
"Prtg",2.85193507667179,1.82018746687347e-09,1.59408176747089e-07
"Rasal1",4.03753389942575,1.91890394879173e-09,1.67182755816948e-07
"Cacna2d1",1.63334571809349,1.92814631163682e-09,1.67182755816948e-07
"Serpinh1",1.18592437182825,2.09585096403018e-09,1.80824210896624e-07
"2010003K11Rik",1.74331396734191,2.12705881762607e-09,1.82612714648212e-07
"Zfpm2",1.12392725735533,2.14881377963246e-09,1.83576110546248e-07
"Letm1",-0.521936260890093,2.182852635363e-09,1.85574418190763e-07
"Gpd1",-0.691260564894708,2.28792344998767e-09,1.93562766438763e-07
"Lox",3.32262226226474,2.36631732479535e-09,1.99227914669243e-07
"Hpgds",1.83336011427788,2.51222306795248e-09,2.10495305905172e-07
"Nat8f5",-1.60280610804351,2.55310287673819e-09,2.12897018831546e-07
"Evc2",1.31747538674264,2.609662523109e-09,2.16577135489256e-07
"Rab27b",1.11474473601184,2.71881600382879e-09,2.24566470685915e-07
"Tcaf1",1.15279570835536,3.03344396345189e-09,2.49371987712451e-07
"Scara3",2.32404510989211,3.2095348917525e-09,2.62609268044426e-07
"Defb1",2.76504879223319,3.24042033873804e-09,2.63897409642648e-07
"Car13",2.37821766969067,3.51347074129748e-09,2.84803572462012e-07
"Lmbrd2",-0.396989537387653,3.534647634516e-09,2.851936989553e-07
"Apoa4",1.13720235383737,3.63223946642218e-09,2.91717370602791e-07
"Spats2l",1.89139498149461,3.67220763386828e-09,2.93574470839708e-07
"Col3a1",2.69657116752222,3.83181558056192e-09,3.04935533963622e-07
"Emilin1",0.801372310171317,3.89992835117294e-09,3.089452332011e-07
"Itga8",1.31631396266944,3.97623548117665e-09,3.12616867869663e-07
"Spint1",2.84038069683962,3.98215197768334e-09,3.12616867869663e-07
"Sept11",0.724637903651216,4.0974313866025e-09,3.20224368635464e-07
"Spink1",4.46102666501407,4.38542543686276e-09,3.40281638789631e-07
"Hkdc1",3.81710240955802,4.39312420975827e-09,3.40281638789631e-07
"Col14a1",0.579358999650176,4.41600212575782e-09,3.40377634530909e-07
"Gm5086",2.50855889579741,4.43342454891648e-09,3.40377634530909e-07
"Cd24a",2.65361207375261,4.52932501715728e-09,3.4621524736411e-07
"Pf4",2.42221329509984,4.71051048533215e-09,3.58492474840038e-07
"Itgb6",3.88253596057464,4.91008970929451e-09,3.7205671066776e-07
"H2-Q1",2.09508353646826,4.9974357301156e-09,3.77035973612358e-07
"Frzb",2.23894751384862,5.18705008635327e-09,3.8965477976278e-07
"Robo1",0.990642688647627,5.30816533195951e-09,3.97041654100388e-07
"Lpl",1.94591066777145,5.58298407520485e-09,4.1581301907124e-07
"Bicd1",2.17165323736825,5.63403437540775e-09,4.17829579125984e-07
"Cpxm2",1.89274398762975,5.7613350185501e-09,4.25459943658013e-07
"Iqgap3",2.48759881179616,6.05356071990059e-09,4.44389451531385e-07
"Rad51b",2.38871267030591,6.06866476156011e-09,4.44389451531385e-07
"Medag",2.31402326424111,6.13182415778772e-09,4.47135696326044e-07
"5730559C18Rik",4.74910849069829,6.18166797966048e-09,4.48892123123012e-07
"Kcne3",2.32214493410215,6.21668964433224e-09,4.49562104238267e-07
"Lyz2",1.80284308005091,6.32458528375561e-09,4.55474679030135e-07
"Fam110c",1.82065597541457,6.54506261683807e-09,4.69412968256189e-07
"Flt3",1.55300951994737,6.75418596431348e-09,4.82426036828095e-07
"Vsig10",1.66606677071961,6.9962669729715e-09,4.97677309407948e-07
"Tpmt",-0.401950090634487,7.20536833980095e-09,5.10468127748175e-07
"Tmem63a",-0.452965351590992,7.28803523571249e-09,5.14234324242904e-07
"Ltbp3",1.61173501601558,7.50757352068196e-09,5.2758867467115e-07
"Stap1",1.32549524139865,7.60555425916146e-09,5.32327709352072e-07
"Ccdc171",-0.532591130361023,7.80753413321854e-09,5.44278819494931e-07
"Cenpf",1.90854037841824,8.01627187392907e-09,5.56603929158708e-07
"Gzmb",2.1631997003436,8.16394609367764e-09,5.64443403633565e-07
"Anxa1",1.41095894546855,8.19395117737503e-09,5.64443403633565e-07
"Cdh6",3.88706018584702,8.33590954073363e-09,5.71961541243723e-07
"Hist1h3h",2.01831188366978,8.46049410191839e-09,5.78233298855818e-07
"Ssbp4",1.12036720421452,8.89761036390574e-09,6.03923383957102e-07
"1700011H14Rik",1.64151974906561,8.91097898700678e-09,6.03923383957102e-07
"Rab7b",1.92850467438344,8.94033928511202e-09,6.03923383957102e-07
"AI662270",0.935506370317846,9.29881152397058e-09,6.25713078145788e-07
"Galnt3",1.99849886449282,9.61061828185057e-09,6.43658287253266e-07
"Ell2",-0.366618582324966,9.63936269067606e-09,6.43658287253266e-07
"Foxj1",2.99407177192926,9.67898451742337e-09,6.43837183853643e-07
"Ltbp1",1.2347043669983,9.72728448486778e-09,6.44589787080896e-07
"Kcnk13",1.41219342575218,9.7700805862828e-09,6.44973350218699e-07
