"Gene.Symbol","log2FoldChange","pvalue","padj"
"Tff3",-8.23562108746903,9.53693135971748e-18,4.91962741610787e-16
"Gm20319",-3.75312958095645,1.04507114234092e-17,5.37550961146622e-16
"Cxcl1",-3.73541801977559,1.0577787483881e-17,5.4252835519046e-16
"Ctla2a",-3.91108641189187,1.11871299002916e-17,5.721417863292e-16
"Vat1",3.8141181249099,1.1390055725403e-17,5.80860391694342e-16
"A430005L14Rik",-4.0600461962954,1.26916613123504e-17,6.45399822417821e-16
"Gtf2a2",-5.56446303790631,1.27885090991241e-17,6.4848247273179e-16
"1600020E01Rik",-5.00460532303148,1.30647570070233e-17,6.606190689992e-16
"Mpc2",-4.30130820164285,1.32617598480935e-17,6.68691552903868e-16
"Znhit3",-5.63180123928144,1.33941791793943e-17,6.73471368851565e-16
"Txndc17",-4.07788124850188,1.49312835732945e-17,7.48655394851462e-16
"Chchd3",-3.03273657538831,1.57081214280683e-17,7.85406071403413e-16
"Retnlg",-5.25110773124016,1.66470447454687e-17,8.30033707364596e-16
"Gm35149",-5.5795108111811,1.67582390404982e-17,8.3325688562477e-16
"Itgb1bp1",-4.01183407570706,1.79380457102934e-17,8.89448803917597e-16
"Rpl36al",-3.77482552814795,2.05762388947906e-17,1.01744385695235e-15
"Cxcl13",-6.24410597447061,2.17223301549283e-17,1.07115622527057e-15
"Gm41269",-5.64709349974059,2.21093753678074e-17,1.08479446192826e-15
