"Gene.Symbol","log2FoldChange","pvalue","padj"
"Hacl1",-2.0319237710615,5.22169808684784e-21,4.76083776813799e-19
"Cadm4",-3.48553357445885,5.2755515846433e-21,4.78612665050362e-19
"Abr",2.48748243097956,5.4652688753854e-21,4.92469309833523e-19
"Trpm4",3.43929249148834,5.48203313358282e-21,4.92469309833523e-19
"Timp2",1.63556332963878,5.90767557178916e-21,5.28117378188333e-19
"Dpyd",-0.959996804980636,6.13567615755417e-21,5.45836899336591e-19
"Slamf7",4.55711110824171,6.26634668478846e-21,5.54768450944122e-19
"Relb",2.34663783080173,8.15755183929058e-21,7.18727379840573e-19
"Ppp1r3b",-2.13315193882823,1.03946432710007e-20,9.08102386328096e-19
"Ckb",1.83248743687728,1.0406062486571e-20,9.08102386328096e-19
"Amz1",3.38007875412529,1.04775791315978e-20,9.10010024481806e-19
"Cyp3a25",-1.56898392047311,1.12348765849326e-20,9.71180888186199e-19
"Tpd52",1.51099461083266,1.14326621599279e-20,9.83638341515675e-19
"Samd4",1.88820781682855,1.24255801940557e-20,1.06407094689843e-18
"Tpm4",1.17343541447926,1.37607135806494e-20,1.17292482362317e-18
"Acta2",3.58200863827222,1.44382079487338e-20,1.22497499476156e-18
"Plaur",4.13242990488533,1.58507445756226e-20,1.33862094512838e-18
"Homer2",-1.88888226102514,2.05306697246647e-20,1.72589474024865e-18
"Ucp2",2.34270473026305,2.14672559869907e-20,1.79638782291137e-18
"Il1rn",3.31478851137241,2.31509861474499e-20,1.92847714608257e-18
"Ccl2",3.70959629814181,2.74050370111428e-20,2.27250999215477e-18
"Kctd17",1.99536647723649,2.94331799069706e-20,2.42969574313127e-18
"Lgals1",1.70657516070982,3.55241266684342e-20,2.91935042746962e-18
"Ajuba",1.85494211427027,3.74825357922893e-20,3.06653995950667e-18
"Csad",-2.68384501888033,3.79090494652261e-20,3.08764995777659e-18
"S100a4",3.60580475921966,4.32589602776113e-20,3.50780400905975e-18
"Lgals3bp",1.27914944448888,4.39918800087926e-20,3.55152067419002e-18
"Gltp",2.2220867746942,4.43729818395393e-20,3.56657572452367e-18
"Acss2os",-2.80223062291445,5.42954687886971e-20,4.34506009179766e-18
"Dram1",2.87666067798364,5.47823447013695e-20,4.36496195216216e-18
"Abcg1",2.0991987469774,7.23233914163033e-20,5.73765571902673e-18
"Tbxas1",2.4266749221835,7.28941484837005e-20,5.75800933238059e-18
"Cfhr2",-0.928139967793771,7.84088745995438e-20,6.16704307258043e-18
"Gsta3",-1.22267023244103,8.06012161714439e-20,6.31238413486274e-18
"Col5a2",2.66729063790767,8.89875905825343e-20,6.93951738304478e-18
"Efhd2",1.14011535607355,1.0567381799467e-19,8.20584062953525e-18
"Acss2",-2.75578827838106,1.21292311223334e-19,9.37891517079673e-18
"Mmp13",5.03855447920057,1.2873975631368e-19,9.91296123615332e-18
"Ctss",2.81485958651008,1.69724844379599e-19,1.30141317912156e-17
"Acsl5",-1.13662166957636,1.91750148829844e-19,1.46417217810655e-17
"Angptl3",-1.24164763937919,1.98030960167852e-19,1.50585700250459e-17
"Clip2",1.95916547211952,2.23451120013732e-19,1.68527130324504e-17
"Icam1",2.06392622389455,2.23464436695703e-19,1.68527130324504e-17
"Tm7sf2",-2.07267875845278,2.35437175283967e-19,1.76828757141557e-17
"Slc15a3",2.05467037051985,2.68246414932476e-19,2.00648318369492e-17
"Leap2",-1.66309685221538,2.72036760915462e-19,2.02656328477104e-17
"Plekho2",1.96901151998113,2.99420206439513e-19,2.22152821992329e-17
"Tnfaip3",2.38847364682714,3.04454730886457e-19,2.24977314444565e-17
"Elovl5",-0.917752099850992,3.314877176775e-19,2.43969635106742e-17
"Adamts2",1.96365495093432,3.38231259454149e-19,2.4793704243027e-17
"Pls3",-0.98129059093992,3.42734300927475e-19,2.50237003936132e-17
"Vav1",1.96495166297517,3.4509265523376e-19,2.50959047611662e-17
"Lgmn",1.58851084243056,3.46843384018358e-19,2.51235251206341e-17
"Itgal",1.66376383400576,3.50608665776163e-19,2.52962772008424e-17
"Prc1",3.0584654919609,4.2286922837909e-19,3.0385295759592e-17
"Ttc39a",6.24799508256966,4.24459004390241e-19,3.0385295759592e-17
"Cd180",2.30986811120601,4.36356955246121e-19,3.11154768943207e-17
"Ncf4",2.86382108367254,4.85845820231244e-19,3.45101182230922e-17
"Lat2",4.10492749495863,4.9975989488856e-19,3.53613893194122e-17
"Slamf8",3.49651583208706,5.5304864264173e-19,3.89814208655859e-17
"Vsir",1.88149476369825,6.94946291300482e-19,4.87953476412745e-17
"Sec14l2",-0.640847187309456,7.24135180030229e-19,5.06507683558549e-17
"Lifr",-1.38822103800398,7.46095010798487e-19,5.1988354250544e-17
"Atp6v1b2",1.02955957107253,7.65757802143399e-19,5.31563540987876e-17
"Adam15",1.81550258225076,7.87771347680098e-19,5.44781045946622e-17
"Alcam",0.881508721685487,8.04872888923649e-19,5.54515058737398e-17
"Adap1",2.82637384331955,8.66534624416779e-19,5.94760806257e-17
"Myo9b",1.24253092845263,9.29824482231156e-19,6.35819532140603e-17
"Mpeg1",1.77561402270001,9.37690259894356e-19,6.3881456144327e-17
"Neurl3",1.76971863102621,1.03304858808297e-18,7.01172163896608e-17
"Baat",-0.782141368739598,1.04611169470488e-18,7.07418557828842e-17
"Clec4d",5.31463250362157,1.30804238268643e-18,8.81293555334984e-17
"Ttc36",-0.871688107666287,1.78721416661631e-18,1.19972479184654e-16
"Elovl6",-2.20581028912005,2.06648302931523e-18,1.38213021880405e-16
"Cfhr1",-1.08302987451295,2.84698889406397e-18,1.89723339900423e-16
