"Gene.Symbol","log2FoldChange","pvalue","padj"
"Socs6",0.132236301226731,0.0454012516062556,0.164335756704325
"Fabp12",-0.90645152439599,0.0454271638110762,0.164392960627399
"Snora7a",0.347047795588009,0.0455466131886671,0.164755333002894
"E230013L22Rik",0.594877821848323,0.0455637263427616,0.164755333002894
"Spr",-0.0785285372320812,0.0455663185863845,0.164755333002894
"Gfm1",-0.0803349188970416,0.0455699215359509,0.164755333002894
"Rhobtb3",0.16531481316841,0.0455779526028421,0.164755333002894
"Hoga1",-0.120706288893261,0.0455971791727697,0.164776432782856
"Tgfb1",0.416949600526052,0.0456040536159156,0.164776432782856
"Egfr",-0.287271105472826,0.0456224835653172,0.164806408312473
"Pnn",0.127947113577425,0.0456384496593909,0.164826602333373
"Il18bp",0.209339195375183,0.0456483439039237,0.164826602333373
"Cyp2c70",-0.27805329460618,0.0456629266945937,0.164831557936086
"Atp6v0a1",-0.121497595746636,0.0456699870909428,0.164831557936086
"Uap1",-0.11347754188414,0.0457883828463677,0.165211787984627
"Rps4x",-0.087090865882073,0.0457956551826046,0.165211787984627
"Gm14548",0.384885901258356,0.0458659440689941,0.165428469359933
"Zfp740",-0.0812771364112007,0.0458827252047137,0.165428469359933
"Mast4",0.259813848615232,0.0458862341070319,0.165428469359933
"Pde6h",-0.888622780406653,0.045900649091124,0.165443762448792
"Gm29896",-0.426165040517699,0.0459272423290266,0.165502934189444
"Pomgnt2",-0.260537212913068,0.0459445568095714,0.165528480896751
"Cxcr2",1.30248722701298,0.0459524805958877,NA
"Asah2",0.114168404314886,0.0459546880187439,0.165528480896751
"E2f7",-0.727193388499492,0.0459739090191496,0.165561045699387
"Gm41350",-1.37203424561558,0.0459755658111706,NA
"Gm26109",-0.690002988260511,0.046063979662114,NA
"Pemt",-0.102387308818772,0.0460717014378946,0.165876484499553
"Pknox2",0.412890705038648,0.046084468418825,0.165885725961786
"Kcnq5",0.729349933402288,0.0461661033261683,0.166142805575011
"LOC118567682",2.29156425882244,0.0461712635499752,NA
"Sphk2",-0.199310798054015,0.046206472907021,0.166251298426302
"LOC118568604",0.648356537969837,0.0463199373613734,0.166597449423905
"Nudt19",-0.103224993069856,0.0463231670844799,0.166597449423905
"Gm46652",0.970131268048282,0.0463910583531461,NA
"Tcf24",0.903280988413119,0.0463971738645694,0.166817087062707
"Gm46152",-0.395578750707674,0.046415721820093,0.166817087062707
"Btbd1",0.127547342065077,0.0464239455503821,0.166817087062707
"Sf3a2",-0.244612607726687,0.0464378543825413,0.166817087062707
"Lnx2",-0.126164541793681,0.0464380541400633,0.166817087062707
"Gal",-0.986584258344647,0.0464457830793789,0.166817087062707
"Nodal",-0.459167479156861,0.0464611481036759,0.166835427602138
"Nlrx1",-0.141773982436152,0.0465423397031352,0.167085217759065
"Cd55",0.121181174821729,0.0465562567187577,0.167085217759065
"Hgf",0.115845885832762,0.0465615327359087,0.167085217759065
"Gm30585",-0.994743231767482,0.0466104772595836,NA
"Gm46195",0.682404939289695,0.0466241770428251,0.167226978430049
"Gm51797",1.25178652334463,0.0466310802829736,NA
"Zfp266",-0.101227728904211,0.0466380192031427,0.167226978430049
"Zfp36",-0.208173251677666,0.0466416778138765,0.167226978430049
"Hspa2",-0.286212523596569,0.0466421677524874,0.167226978430049
"Dnajc15",-0.138700613877554,0.0466618544424457,0.167260687414039
"Opa3",0.131283651251707,0.0466823188896537,0.1672971688194
"LOC115486538",-0.251218532525561,0.0467463968753804,0.167489899181386
"Pianp",0.701637336005147,0.0467579362304376,0.167490607777089
"Epha4",-0.636217734403606,0.0467671923947466,0.167490607777089
"Arhgef3",-0.144892219415052,0.046799014534036,0.167567673572661
"Cdkn2aip",0.116469666279312,0.0468794256072736,0.167793791396802
"Unc13d",0.338430040526233,0.0468828007198591,0.167793791396802
"Dhfr",0.152843945918022,0.0469037184155561,0.167831721142396
"Mir133c",-2.64671473183798,0.0469206476818704,NA
"Gm14327",1.18369697228239,0.0469270491792509,NA
"Fbxo46",-0.236068170060719,0.047043427630042,0.168294602628107
"Katnb1",-0.290194556618312,0.0470631593801781,0.168328163844257
"Fbxl22",-0.484021147166729,0.0470952441978909,0.168332010599228
"Ccl5",0.88605392708413,0.0471058796089244,0.168332010599228
"Cd59a",0.118852922710973,0.0471066130599036,0.168332010599228
"Gm27011",0.764043257317678,0.0471079245615275,0.168332010599228
"Disp2",-1.26917113924302,0.04711021011223,NA
"Efhd2",0.149777775947148,0.047115987963333,0.168332010599228
"Slfnl1",-1.64755970446649,0.0471184381747934,NA
"Mup18",-0.773491832972884,0.0471559683124454,0.168402320862289
"Map2k1",0.0821424664107471,0.0471563776183277,0.168402320862289
"Cutal",0.159156166716849,0.0471681035895619,0.168407215955443
"Fchsd2",-0.13573055976202,0.0472122129624015,0.168484340141522
"Ap2a2",-0.0822079972202592,0.0472318182173897,0.168484340141522
"LOC100861749",-0.128309801251332,0.047232625689275,0.168484340141522
"Exoc5",-0.123429002406998,0.0472409033622972,0.168484340141522
"Srpr",-0.0896450193992317,0.047241504706717,0.168484340141522
"Ddx1",-0.101167716826177,0.0472581908787777,0.16850689722902
"Kmt2b",0.170543602156462,0.047309248291211,0.168651922252797
"Ibtk",-0.120080341934832,0.047319604085317,0.168651922252797
"P2rx3",-0.364620420629656,0.0473887613816351,0.168848029328282
"Nbn",0.112456969221007,0.0473953916180046,0.168848029328282
"Vmn1r51",0.584734916381417,0.0474520953670968,0.169013015101861
"Mir6539",1.80076933078444,0.0474612557749822,NA
"Cyp4b1",-0.131381564552293,0.0475323200882687,0.169242483811527
"Ube3c",-0.0663776273431117,0.0475373341973224,0.169242483811527
"Mocos",-0.10144310712315,0.0475561167042768,0.169272297212006
"Gm25039",1.39677143339262,0.0475583771237881,NA
"Srp54a",-0.489241671600081,0.0475876400872606,0.169347437798494
"Asb16",1.48617022654605,0.047612033844515,NA
"Ybx3",-0.189730514956265,0.0476612875397608,0.169572417252052
"Gcfc2",0.182987353396517,0.0477024237309613,0.169681652917022
"Prpf4b",-0.10466055593767,0.0477505778187949,0.16980093321735
"Ints4",-0.133357170561749,0.0477568387466124,0.16980093321735
"Appl1",-0.184540589785255,0.0478075655516226,0.169944139577276
"Ice2",-0.118829571152349,0.0478259560229839,0.169972360752139
"Rnf222",1.98238703062631,0.0478392012271825,NA
"Vim",0.188093667659327,0.0478594805578809,0.170054343961726
"Gm39486",1.59315506391697,0.0478784640189957,NA
"LOC118568593",-0.316059759120818,0.0478936145453947,0.170138456389636
"Gm15050",2.54816715574391,0.0479480148733562,NA
"Junos",-0.262336691910447,0.0479524389530938,0.170310223781211
"Wwox",-0.198380843114494,0.0479900183261033,0.170406477737428
"Fam205a4",-1.19668431470499,0.0480034825284468,NA
"Steap3",-0.156626424183267,0.0480232958591344,0.170487417716023
"Man2a2",0.0973977125994863,0.0480412759018685,0.170514026624201
"Adgrg1",-0.37048624434552,0.0480655427420034,0.170562932928911
"Taf2",-0.207156561707901,0.0481074954578543,0.170674563401197
"Cps1",-0.289732020908029,0.048126916573399,0.170706225568852
"Fam189a2",-0.488447832064037,0.0482868637804153,0.171236211439358
"Pou2f2",0.476172085202001,0.0484374666167954,0.17173283618682
"Gm52138",-0.786429875396454,0.0484748862130496,0.171828045876815
"Abracl",-0.255457753275176,0.048504758822771,0.171896468235939
"Gm34754",-0.486105238842969,0.0485408305539814,0.171986825119695
"Gm50340",-0.490134380028759,0.0485664801755684,0.172040223719292
"Myc",0.376256756919128,0.0486304496310414,0.172228709267413
"Rab17",0.132304638705155,0.0486408695606731,0.172228709267413
"Rasgrf1",2.12188334357774,0.0486684972969165,NA
"Fis1",-0.0851390699297199,0.0486685411373775,0.172289178170912
"Pnp2",-0.30864865288867,0.0487099302390388,0.172398170941782
"Prickle1",0.228813961218179,0.0487341335161193,0.172446304041046
"Cs",-0.109041955960358,0.0487452376556226,0.172448074829974
"Cacul1",0.0861505790510882,0.0487930894297104,0.172579820225181
"Tmem51os1",0.470481649347171,0.0488094884563634,0.172600285011054
"Gm51447",-0.570854899305947,0.0488230937001577,0.172610863662101
"Farp1",-0.188968664576796,0.0488342934594972,0.172612935129712
"Gm52097",0.151692741786164,0.0488607996912183,0.172669097213882
"Gtf3c6",0.182540824324796,0.0489121169379305,0.172812895451133
"Tesmin",-0.471513241920138,0.0489459866726129,0.172832548275448
"Dnmt1",0.124493164829309,0.0489585590178412,0.172832548275448
"Kdm2a",0.0995896523025227,0.0489640081456379,0.172832548275448
