"Gene.Symbol","log2FoldChange","pvalue","padj"
"Snord71",2.08301999017645,0.533377626597867,NA
"Edil3",2.08301999017645,0.533377626597867,NA
"B3galt5",2.08301999017645,0.533377626597867,NA
"Gm24400",2.08301999017645,0.533377626597867,NA
"Il18rap",-0.457886294659526,0.533402450327099,0.670745358939663
"Gm16206",-0.594037109691571,0.533519812441293,0.670822134271932
"Sag",-1.03219664756323,0.53352544782524,NA
"Atp8b1",-0.110539854464281,0.533542765623148,0.670822134271932
"Gm42329",-1.49757656653512,0.533732438962176,NA
"9330198I05Rik",-1.13273310069116,0.533825714329583,NA
"4930413G21Rik",-1.13273310069116,0.533825714329583,NA
"Gm26682",-1.13273310069116,0.533825714329583,NA
"Gm4787",-0.505454390722432,0.533844342309075,0.671151454416646
"Dpy30",-0.09647516152515,0.53394024739218,0.671222173606196
"1810062G17Rik",0.356449391134549,0.53403687568757,0.671293791383002
"Lims2",-0.137161409928486,0.534289663742323,0.671561679525232
"LOC115487949",0.620060293394864,0.534339182241563,0.67157405240592
"Kmt2b",-0.100984791925789,0.534385813506512,0.671582794953205
"Etv4",0.529755529049296,0.534451436291509,0.671615401789634
"Csnk2b",-0.103969059591964,0.534611052610553,0.671766111464541
"Pcif1",0.121231593925835,0.534707050651539,0.671836865081547
"9530036M11Rik",-1.06184098967108,0.534734042949022,NA
"Gm46142",-1.24732353594996,0.534856338694123,NA
"Slc24a5",1.07097857049854,0.534904495661887,NA
"Chd8",0.129163647561104,0.534906634883697,0.672037750217201
"Ssbp2",0.22865989901477,0.534951810066803,0.672044625872108
"Spint1",-0.28734443258219,0.535130428832054,0.672217171815591
"Rsbn1l",-0.148677675814215,0.535169388045749,0.672217171815591
"C1s2",-0.80093539518278,0.535208295891695,0.672217171815591
"Ppp1r36",-0.88878976804394,0.535212287768134,NA
"Faap20",0.12122271008603,0.53534283870752,0.672336268793752
"L3mbtl3",0.153040663336109,0.535459214420802,0.672432533756281
"Sbno1",0.108543319213447,0.535510387076497,0.672446908163492
"Gm42363",1.07100476539451,0.535519775344693,NA
"Suv39h2",-0.334905398718341,0.535661150493518,0.672586328492232
"Gm40733",1.06146353284153,0.535708021375946,NA
"Gm24507",1.31580025089567,0.53573280438896,NA
"Tigit",1.06500964870297,0.535890664722698,0.67282460182177
"Gm34069",-1.70432471960134,0.536017934634025,NA
"Gm34704",-1.70432471960134,0.536017934634025,NA
"Klhl14",-1.70432471960134,0.536017934634025,NA
"Vpreb1",0.929977018711846,0.536029183111954,NA
"Spc25",-0.183538819274103,0.536212174900333,0.673178334535188
"LOC118567801",-1.35538428967873,0.53623795435412,NA
"H4c2",-1.35538428967873,0.53623795435412,NA
"Galk1",0.125740702346301,0.53639885295445,0.673362754669236
"Atf2",0.0779829604980178,0.536488404084186,0.673425229212682
